,name,Value
1985,3aafde60-5ef67d7c.jpg,1
1986,0d851a77-00000000.jpg,6
1987,02c26e9d-aeb6d723.jpg,2
1988,6e5c2b02-382fd273.jpg,6
1989,6b099ca0-ba1f1791.jpg,0
1990,5c79733d-20de02a2.jpg,2
1991,04f67eea-00000000.jpg,2
1992,60994578-2ec14c73.jpg,3
1993,43d4a202-ca890610.jpg,0
1994,4f8a10d3-4ab30001.jpg,5
1995,b2a8e8b4-50058f09.jpg,4
1996,374088b9-49066168.jpg,1
1997,1f5efe2c-8f48ebc2.jpg,4
1998,152a8c1e-3703737c.jpg,2
1999,306caaa5-27230001.jpg,5
